graph algo p k cores repeat v local_e cross_e read_time running_time rounds matching_size matching_weight
rmat_s26_ef8_0.25_0.25_0.25_0.25_uni kCS random 4 16 1 67108864 33557725 503313130 44.586848 23.987621 45 125065186 50660541910799.00
rmat_s26_ef8_0.25_0.25_0.25_0.25_uni kCS random 4 16 2 67108864 33566889 503303966 45.007859 23.971230 45 125065164 50660534010382.00
rmat_s26_ef8_0.45_0.15_0.15_0.25_exp kCS random 4 16 0 67108864 33552372 503251348 43.003587 24.621811 48 99094976 6623446619308.00
rmat_s26_ef8_0.45_0.15_0.15_0.25_exp kCS random 4 16 1 67108864 33560438 503243282 42.288516 24.726216 49 99095010 6623447029750.00
rmat_s26_ef8_0.45_0.15_0.15_0.25_exp kCS random 4 16 2 67108864 33555372 503248348 42.291317 24.778700 49 99094955 6623446916080.00
rmat_s26_ef8_0.45_0.15_0.15_0.25_uni kCS random 4 16 0 67108864 33542727 503260966 43.651935 24.614083 50 99095682 37362769918169.00
rmat_s26_ef8_0.45_0.15_0.15_0.25_uni kCS random 4 16 1 67108864 33548898 503254795 44.007308 24.829013 49 99095691 37362776940124.00
rmat_s26_ef8_0.45_0.15_0.15_0.25_uni kCS random 4 16 2 67108864 33554811 503248882 43.550459 24.742534 49 99095703 37362766487343.00
rmat_s26_ef8_0.55_0.15_0.15_0.15_exp kCS random 4 16 0 67108864 33472367 502127590 37.968344 18.821945 57 43903068 2956613069486.00
rmat_s26_ef8_0.55_0.15_0.15_0.15_exp kCS random 4 16 1 67108864 33477611 502122346 37.642381 18.806966 57 43903063 2956612934440.00
rmat_s26_ef8_0.55_0.15_0.15_0.15_exp kCS random 4 16 2 67108864 33473971 502125986 38.084361 18.961786 57 43903065 2956613323243.00
rmat_s26_ef8_0.55_0.15_0.15_0.15_uni kCS random 4 16 0 67108864 33471518 502128754 39.472611 18.713924 57 43903959 15864341532008.00
rmat_s26_ef8_0.55_0.15_0.15_0.15_uni kCS random 4 16 1 67108864 33478264 502122008 39.087638 18.808108 58 43903941 15864337176584.00
rmat_s26_ef8_0.55_0.15_0.15_0.15_uni kCS random 4 16 2 67108864 33472584 502127688 38.570127 18.737035 57 43903978 15864343867751.00
rmat_s27_ef8_0.25_0.25_0.25_0.25_exp kCS random 4 16 0 134217728 67124486 1006617273 91.796125 48.557219 46 250131910 17708749736440.00
rmat_s27_ef8_0.25_0.25_0.25_0.25_exp kCS random 4 16 1 134217728 67109014 1006632745 90.212305 48.973148 46 250131864 17708749265934.00
rmat_s27_ef8_0.25_0.25_0.25_0.25_exp kCS random 4 16 2 134217728 67100528 1006641231 90.602466 48.801117 46 250131909 17708751561507.00
rmat_s27_ef8_0.25_0.25_0.25_0.25_uni kCS random 4 16 0 134217728 67120600 1006621146 91.661080 48.533243 47 250130211 101317856129841.00
rmat_s27_ef8_0.25_0.25_0.25_0.25_uni kCS random 4 16 1 134217728 67120547 1006621199 91.918910 48.548351 48 250130180 101317847791640.00
rmat_s27_ef8_0.25_0.25_0.25_0.25_uni kCS random 4 16 2 134217728 67109863 1006631883 91.846797 48.824730 48 250130212 101317849243746.00
rmat_s27_ef8_0.45_0.15_0.15_0.25_exp kCS random 4 16 0 134217728 67077808 1006572173 88.283782 51.096133 54 196298332 13110582413470.00
rmat_s27_ef8_0.45_0.15_0.15_0.25_exp kCS random 4 16 1 134217728 67098448 1006551533 88.115176 50.769691 54 196298304 13110583482222.00
rmat_s27_ef8_0.45_0.15_0.15_0.25_exp kCS random 4 16 2 134217728 67099780 1006550201 87.877016 51.145615 54 196298347 13110583925398.00
rmat_s27_ef8_0.45_0.15_0.15_0.25_uni kCS random 4 16 0 134217728 67107890 1006542545 90.117655 51.060837 50 196299603 73901323064579.00
