graph algo p k cores repeat v local_e cross_e read_time running_time rounds matching_size matching_weight
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kCS random 4 4 1 1048576 12031109 36090382 21.610092 2.005974 60 1324970 120664628057.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kCS random 4 4 2 1048576 12032859 36088632 20.567298 1.986204 62 1324971 120664671309.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kCS random 16 4 0 1048576 12024242 36101560 20.949999 3.873674 172 4088384 1533137444269.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kCS random 16 4 1 1048576 12030291 36095511 21.212011 3.871928 170 4088369 1533129676616.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kCS random 16 4 2 1048576 12032890 36092912 20.789464 3.897637 170 4088375 1533130192718.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kCS random 32 4 0 1048576 12024242 36101560 20.980697 6.465152 317 6747112 2402178672880.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kCS random 32 4 1 1048576 12030291 36095511 20.896713 6.271039 319 6747113 2402173426423.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kCS random 32 4 2 1048576 12032890 36092912 20.690234 6.378421 318 6747092 2402176835499.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kCS random 4 4 0 1048576 12024242 36101560 21.099414 1.982546 61 1325444 536854983343.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kCS random 4 4 1 1048576 12030291 36095511 21.127167 1.997118 60 1325452 536857595768.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kCS random 4 4 2 1048576 12032890 36092912 20.778635 1.981628 60 1325443 536857954924.00
fbA kCS random 16 8 0 357059 5384110 37673401 17.280623 1.532662 576 62610 47847442517.00
fbA kCS random 16 8 1 357059 5383848 37673663 17.322640 1.585035 581 62607 47847430676.00
fbA kCS random 16 8 2 357059 5383808 37673703 16.611111 1.569211 578 62610 47847436079.00
fbA kCS random 32 8 0 357059 5384110 37673401 16.753017 2.410760 983 120240 79337815405.00
fbA kCS random 32 8 1 357059 5383848 37673663 16.620725 2.173522 960 120246 79337820105.00
fbA kCS random 32 8 2 357059 5383808 37673703 16.948274 2.186703 998 120252 79337813976.00
fbA kCS random 4 8 0 357059 5384110 37673401 16.795256 1.273486 178 16324 17915577116.00
fbA kCS random 4 8 1 357059 5383848 37673663 16.733710 1.325562 172 16316 17915554149.00
fbA kCS random 4 8 2 357059 5383808 37673703 16.568498 1.309351 176 16321 17915580105.00
fbC kCS random 16 8 0 990023 5077237 35577474 16.390000 2.723815 635 59379 369196110795.00
fbC kCS random 16 8 1 990023 5079579 35575132 16.583086 2.737127 625 59380 369195416020.00
fbC kCS random 16 8 2 990023 5081596 35573115 16.621618 3.044189 634 59380 369196062604.00
fbC kCS random 32 8 0 990023 5077237 35577474 16.546040 4.425086 1082 116163 414694531434.00
fbC kCS random 32 8 1 990023 5079579 35575132 16.490907 4.413666 1098 116161 414693888846.00
fbC kCS random 32 8 2 990023 5081596 35573115 16.526092 5.866146 1069 116161 414694904034.00
fbC kCS random 4 8 0 990023 5077237 35577474 16.530925 1.258664 158 16760 138331289724.00
fbC kCS random 4 8 1 990023 5079579 35575132 16.533484 1.244438 159 16761 138331247551.00
fbC kCS random 4 8 2 990023 5081596 35573115 16.481037 1.309716 158 16762 138331290691.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_exp kCS random 16 8 0 1048576 6288723 44040633 21.240796 1.633869 172 8289694 717952339318.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_exp kCS random 16 8 1 1048576 6290909 44038447 21.663116 1.643912 172 8289616 717951202140.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_exp kCS random 16 8 2 1048576 6291387 44037969 21.068731 1.663022 173 8289608 717953470947.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_exp kCS random 32 8 0 1048576 6288723 44040633 21.019125 2.602639 254 16545143 1095275806901.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_exp kCS random 32 8 1 1048576 6290909 44038447 21.206288 2.456332 252 16544828 1095272436987.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_exp kCS random 32 8 2 1048576 6291387 44037969 21.107884 2.450297 253 16544789 1095276261800.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_exp kCS random 4 8 0 1048576 6288723 44040633 21.567614 0.884055 66 2074901 254876588544.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_exp kCS random 4 8 1 1048576 6290909 44038447 21.498945 0.867976 67 2074903 254876558431.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_exp kCS random 4 8 2 1048576 6291387 44037969 21.214527 0.870946 65 2074895 254876505045.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_uni kCS random 16 8 0 1048576 6294547 44034699 22.381628 1.646944 169 8289803 3708185772652.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_uni kCS random 16 8 1 1048576 6291636 44037610 21.370307 1.631731 170 8289761 3708157803811.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_uni kCS random 16 8 2 1048576 6296385 44032861 21.327817 1.636993 169 8289766 3708162046923.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_uni kCS random 32 8 0 1048576 6294547 44034699 21.317185 2.466458 252 16545360 6765924491298.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_uni kCS random 32 8 1 1048576 6291636 44037610 21.718773 2.470451 255 16544871 6765869315740.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_uni kCS random 32 8 2 1048576 6296385 44032861 21.403407 2.538842 252 16544881 6765921838632.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_uni kCS random 4 8 0 1048576 6294547 44034699 21.734043 0.876823 69 2074731 985248043274.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_uni kCS random 4 8 1 1048576 6291636 44037610 22.766315 0.879259 68 2074744 985250340296.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_uni kCS random 4 8 2 1048576 6296385 44032861 21.602288 0.883918 69 2074729 985251187877.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_exp kCS random 16 8 0 1048576 6265335 43869953 20.987393 1.824438 162 7497865 572598093143.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_exp kCS random 16 8 1 1048576 6267107 43868181 20.967700 1.813684 162 7497859 572597574781.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_exp kCS random 16 8 2 1048576 6269292 43865996 21.081876 1.830901 163 7497869 572596922466.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_exp kCS random 32 8 0 1048576 6265335 43869953 21.383147 2.794434 263 13657152 839436589245.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_exp kCS random 32 8 1 1048576 6267107 43868181 21.389362 2.811590 264 13657236 839436009807.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_exp kCS random 32 8 2 1048576 6269292 43865996 21.151785 2.801962 264 13657241 839436814907.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_exp kCS random 4 8 0 1048576 6265335 43869953 20.988619 0.981698 63 1983088 215865331351.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_exp kCS random 4 8 1 1048576 6267107 43868181 21.156567 0.985257 64 1983090 215865228432.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_exp kCS random 4 8 2 1048576 6269292 43865996 21.067370 0.987949 65 1983093 215865348151.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni kCS random 16 8 0 1048576 6269204 43866435 21.350681 1.901481 164 7500249 3039072419552.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni kCS random 16 8 1 1048576 6269423 43866216 21.352699 1.874065 166 7500097 3039059562419.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni kCS random 16 8 2 1048576 6267020 43868619 21.333010 1.887042 165 7500096 3039064321603.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni kCS random 32 8 0 1048576 6269204 43866435 21.122314 2.873942 271 13661239 5046498212181.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni kCS random 32 8 1 1048576 6269423 43866216 21.243034 2.839427 273 13661070 5046494581880.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni kCS random 32 8 2 1048576 6267020 43868619 21.539420 2.899366 275 13661194 5046498746792.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni kCS random 4 8 0 1048576 6269204 43866435 21.493331 0.975397 63 1983336 891730428308.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni kCS random 4 8 1 1048576 6269423 43866216 21.338662 0.980874 64 1983315 891724534377.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni kCS random 4 8 2 1048576 6267020 43868619 21.096249 0.982405 64 1983306 891725587516.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kCS random 16 8 0 1048576 6015398 42106093 19.809329 1.800400 174 4086018 294533256708.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kCS random 16 8 1 1048576 6013437 42108054 20.527334 1.823392 174 4086005 294532984924.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kCS random 16 8 2 1048576 6018977 42102514 19.987972 1.815583 173 4086027 294533320334.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kCS random 32 8 0 1048576 6015398 42106093 19.848135 2.862794 318 6744780 428174911435.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kCS random 32 8 1 1048576 6013437 42108054 20.107770 2.901209 317 6744776 428175011066.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kCS random 32 8 2 1048576 6018977 42102514 20.099256 2.852944 317 6744782 428175056530.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kCS random 4 8 0 1048576 6015398 42106093 20.245475 1.016443 61 1324968 120664678742.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kCS random 4 8 1 1048576 6013437 42108054 20.044152 1.027892 61 1324970 120664628057.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kCS random 4 8 2 1048576 6018977 42102514 19.961502 1.030301 62 1324971 120664671309.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kCS random 16 8 0 1048576 6013220 42112582 20.004874 1.810953 173 4088384 1533137444269.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kCS random 16 8 1 1048576 6015477 42110325 20.750281 1.822821 172 4088369 1533129676616.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kCS random 16 8 2 1048576 6018915 42106887 20.413644 1.800959 173 4088375 1533130192718.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kCS random 32 8 0 1048576 6013220 42112582 21.214066 2.881583 319 6747112 2402178672880.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kCS random 32 8 1 1048576 6015477 42110325 19.821997 2.806278 320 6747113 2402173426423.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kCS random 32 8 2 1048576 6018915 42106887 20.383715 2.821133 319 6747092 2402176835499.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kCS random 4 8 0 1048576 6013220 42112582 20.451224 1.026174 62 1325444 536854983343.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kCS random 4 8 1 1048576 6015477 42110325 20.270824 1.025098 60 1325452 536857595768.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kCS random 4 8 2 1048576 6018915 42106887 20.349841 1.028830 62 1325443 536857954924.00
fbA kCS random 16 16 0 357059 2693549 40363962 16.682491 0.875683 577 62610 47847442517.00
fbA kCS random 16 16 1 357059 2693409 40364102 17.104567 0.887524 582 62607 47847430676.00
fbA kCS random 16 16 2 357059 2693762 40363749 16.767932 0.922806 578 62610 47847436079.00
fbA kCS random 32 16 0 357059 2693549 40363962 16.967020 1.647478 984 120240 79337815405.00
fbA kCS random 32 16 1 357059 2693409 40364102 16.710884 1.421463 960 120246 79337820105.00
fbA kCS random 32 16 2 357059 2693762 40363749 16.944588 1.445782 998 120252 79337813976.00
fbA kCS random 4 16 0 357059 2693549 40363962 17.165598 0.671897 180 16324 17915577116.00
fbA kCS random 4 16 1 357059 2693409 40364102 16.902497 0.695764 172 16316 17915554149.00
fbA kCS random 4 16 2 357059 2693762 40363749 16.647622 0.693691 176 16321 17915580105.00
fbC kCS random 16 16 0 990023 2536958 38117753 16.410233 2.031798 639 59379 369196110795.00
fbC kCS random 16 16 1 990023 2538977 38115734 16.886825 2.152844 626 59380 369195416020.00
fbC kCS random 16 16 2 990023 2540435 38114276 17.237136 2.084907 634 59380 369196062604.00
fbC kCS random 32 16 0 990023 2536958 38117753 17.291073 3.073436 1084 116163 414694531434.00
fbC kCS random 32 16 1 990023 2538977 38115734 16.519639 3.393731 1100 116161 414693888846.00
fbC kCS random 32 16 2 990023 2540435 38114276 16.791944 3.605276 1069 116161 414694904034.00
fbC kCS random 4 16 0 990023 2536958 38117753 16.611737 0.838358 158 16760 138331289724.00
fbC kCS random 4 16 1 990023 2538977 38115734 16.885149 0.832015 162 16761 138331247551.00
fbC kCS random 4 16 2 990023 2540435 38114276 16.465646 0.883441 158 16762 138331290691.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_exp kCS random 16 16 0 1048576 3143652 47185704 20.917095 0.975984 172 8289694 717952339318.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_exp kCS random 16 16 1 1048576 3145279 47184077 20.862781 0.975688 173 8289616 717951202140.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_exp kCS random 16 16 2 1048576 3145222 47184134 21.379899 0.992953 173 8289608 717953470947.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_exp kCS random 32 16 0 1048576 3143652 47185704 20.964853 1.344803 254 16545143 1095275806901.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_exp kCS random 32 16 1 1048576 3145279 47184077 21.000658 1.344814 252 16544828 1095272436987.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_exp kCS random 32 16 2 1048576 3145222 47184134 21.503935 1.358457 253 16544789 1095276261800.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_exp kCS random 4 16 0 1048576 3143652 47185704 21.615878 0.549947 66 2074901 254876588544.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_exp kCS random 4 16 1 1048576 3145279 47184077 20.997573 0.540785 67 2074903 254876558431.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_exp kCS random 4 16 2 1048576 3145222 47184134 21.147021 0.544868 66 2074895 254876505045.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_uni kCS random 16 16 0 1048576 3148428 47180818 21.556179 1.011422 169 8289803 3708185772652.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_uni kCS random 16 16 1 1048576 3147824 47181422 21.066449 0.971552 172 8289761 3708157803811.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_uni kCS random 16 16 2 1048576 3148008 47181238 21.396488 1.015175 170 8289766 3708162046923.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_uni kCS random 32 16 0 1048576 3148428 47180818 21.384327 1.353661 253 16545360 6765924491298.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_uni kCS random 32 16 1 1048576 3147824 47181422 21.146711 1.357004 255 16544871 6765869315740.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_uni kCS random 32 16 2 1048576 3148008 47181238 21.038044 1.337745 252 16544881 6765921838632.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_uni kCS random 4 16 0 1048576 3148428 47180818 21.520459 0.549458 69 2074731 985248043274.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_uni kCS random 4 16 1 1048576 3147824 47181422 21.865410 0.546385 69 2074744 985250340296.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_uni kCS random 4 16 2 1048576 3148008 47181238 21.048628 0.544306 69 2074729 985251187877.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_exp kCS random 16 16 0 1048576 3135146 47000142 20.564382 0.957422 163 7497865 572598093143.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_exp kCS random 16 16 1 1048576 3133799 47001489 20.772000 0.959590 162 7497859 572597574781.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_exp kCS random 16 16 2 1048576 3132518 47002770 21.196123 0.963937 163 7497869 572596922466.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_exp kCS random 32 16 0 1048576 3135146 47000142 20.854672 1.379965 264 13657152 839436589245.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_exp kCS random 32 16 1 1048576 3133799 47001489 20.580138 1.350184 264 13657236 839436009807.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_exp kCS random 32 16 2 1048576 3132518 47002770 20.777165 1.362317 264 13657241 839436814907.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_exp kCS random 4 16 0 1048576 3135146 47000142 20.993988 0.554773 65 1983088 215865331351.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_exp kCS random 4 16 1 1048576 3133799 47001489 20.765630 0.558529 64 1983090 215865228432.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_exp kCS random 4 16 2 1048576 3132518 47002770 20.885549 0.554009 65 1983093 215865348151.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni kCS random 16 16 0 1048576 3136056 46999583 20.887696 0.971197 166 7500249 3039072419552.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni kCS random 16 16 1 1048576 3134095 47001544 21.228212 0.958108 167 7500097 3039059562419.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni kCS random 16 16 2 1048576 3133167 47002472 21.049182 0.973029 167 7500096 3039064321603.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni kCS random 32 16 0 1048576 3136056 46999583 20.847971 1.396873 273 13661239 5046498212181.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni kCS random 32 16 1 1048576 3134095 47001544 21.102831 1.394319 274 13661070 5046494581880.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni kCS random 32 16 2 1048576 3133167 47002472 21.097899 1.368283 275 13661194 5046498746792.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni kCS random 4 16 0 1048576 3136056 46999583 20.994499 0.547672 64 1983336 891730428308.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni kCS random 4 16 1 1048576 3134095 47001544 21.261491 0.550557 64 1983315 891724534377.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni kCS random 4 16 2 1048576 3133167 47002472 20.802250 0.555668 64 1983306 891725587516.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kCS random 16 16 0 1048576 3006573 45114918 19.691165 0.928117 174 4086018 294533256708.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kCS random 16 16 1 1048576 3006509 45114982 19.702607 0.944620 174 4086005 294532984924.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kCS random 16 16 2 1048576 3011174 45110317 20.251376 0.954086 173 4086027 294533320334.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kCS random 32 16 0 1048576 3006573 45114918 19.944917 1.370999 318 6744780 428174911435.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kCS random 32 16 1 1048576 3006509 45114982 19.885223 1.372067 318 6744776 428175011066.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kCS random 32 16 2 1048576 3011174 45110317 19.591757 1.367693 318 6744782 428175056530.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kCS random 4 16 0 1048576 3006573 45114918 19.601676 0.550630 62 1324968 120664678742.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kCS random 4 16 1 1048576 3006509 45114982 19.755245 0.547890 61 1324970 120664628057.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kCS random 4 16 2 1048576 3011174 45110317 19.836078 0.549430 62 1324971 120664671309.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kCS random 16 16 0 1048576 3007028 45118774 20.667506 0.934268 174 4088384 1533137444269.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kCS random 16 16 1 1048576 3009199 45116603 20.630068 0.959344 174 4088369 1533129676616.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kCS random 16 16 2 1048576 3008634 45117168 19.843632 0.938906 173 4088375 1533130192718.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kCS random 32 16 0 1048576 3007028 45118774 19.927107 1.390791 319 6747112 2402178672880.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kCS random 32 16 1 1048576 3009199 45116603 20.223196 1.388469 320 6747113 2402173426423.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kCS random 32 16 2 1048576 3008634 45117168 19.812719 1.406633 319 6747092 2402176835499.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kCS random 4 16 0 1048576 3007028 45118774 19.935315 0.556071 62 1325444 536854983343.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kCS random 4 16 1 1048576 3009199 45116603 19.910303 0.536789 61 1325452 536857595768.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kCS random 4 16 2 1048576 3008634 45117168 20.802870 0.548289 62 1325443 536857954924.00
fbA kCS random 16 32 0 357059 1347533 41709978 16.692513 0.633480 579 62610 47847442517.00
fbA kCS random 16 32 1 357059 1346507 41711004 17.217091 0.647970 582 62607 47847430676.00
fbA kCS random 16 32 2 357059 1346563 41710948 16.425650 0.682031 578 62610 47847436079.00
fbA kCS random 32 32 0 357059 1347533 41709978 16.383755 1.247072 985 120240 79337815405.00
fbA kCS random 32 32 1 357059 1346507 41711004 16.731129 1.194485 960 120246 79337820105.00
fbA kCS random 32 32 2 357059 1346563 41710948 16.491238 1.202867 998 120252 79337813976.00
fbA kCS random 4 32 0 357059 1347533 41709978 16.758563 0.418268 180 16324 17915577116.00
fbA kCS random 4 32 1 357059 1346507 41711004 16.540044 0.453218 174 16316 17915554149.00
fbA kCS random 4 32 2 357059 1346563 41710948 17.099515 0.467569 176 16321 17915580105.00
fbC kCS random 16 32 0 990023 1269367 39385344 17.339102 1.862170 640 59379 369196110795.00
fbC kCS random 16 32 1 990023 1271924 39382787 16.221650 2.095135 626 59380 369195416020.00
fbC kCS random 16 32 2 990023 1270715 39383996 16.680405 1.868211 634 59380 369196062604.00
fbC kCS random 32 32 0 990023 1269367 39385344 16.746793 2.910896 1084 116163 414694531434.00
fbC kCS random 32 32 1 990023 1271924 39382787 16.113601 2.893308 1100 116161 414693888846.00
fbC kCS random 32 32 2 990023 1270715 39383996 16.923794 2.866800 1070 116161 414694904034.00
fbC kCS random 4 32 0 990023 1269367 39385344 16.212140 0.630031 161 16760 138331289724.00
fbC kCS random 4 32 1 990023 1271924 39382787 16.370794 0.683053 162 16761 138331247551.00
fbC kCS random 4 32 2 990023 1270715 39383996 16.087796 0.640105 160 16762 138331290691.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_exp kCS random 16 32 0 1048576 1571499 48757857 20.297876 0.739215 173 8289694 717952339318.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_exp kCS random 16 32 1 1048576 1573531 48755825 21.106368 0.719746 173 8289616 717951202140.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_exp kCS random 16 32 2 1048576 1572405 48756951 20.964290 0.723591 173 8289608 717953470947.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_exp kCS random 32 32 0 1048576 1571499 48757857 20.488869 0.842582 254 16545143 1095275806901.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_exp kCS random 32 32 1 1048576 1573531 48755825 20.617855 0.818898 252 16544828 1095272436987.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_exp kCS random 32 32 2 1048576 1572405 48756951 20.327726 0.814917 253 16544789 1095276261800.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_exp kCS random 4 32 0 1048576 1571499 48757857 20.855038 0.358147 67 2074901 254876588544.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_exp kCS random 4 32 1 1048576 1573531 48755825 20.424777 0.355595 67 2074903 254876558431.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_exp kCS random 4 32 2 1048576 1572405 48756951 20.383353 0.357320 67 2074895 254876505045.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_uni kCS random 16 32 0 1048576 1573659 48755587 20.916468 0.748171 169 8289803 3708185772652.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_uni kCS random 16 32 1 1048576 1574004 48755242 20.942158 0.728731 172 8289761 3708157803811.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_uni kCS random 16 32 2 1048576 1572904 48756342 20.591419 0.743059 170 8289766 3708162046923.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_uni kCS random 32 32 0 1048576 1573659 48755587 20.784165 0.816460 253 16545360 6765924491298.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_uni kCS random 32 32 1 1048576 1574004 48755242 20.504495 0.803231 255 16544871 6765869315740.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_uni kCS random 32 32 2 1048576 1572904 48756342 20.817359 0.807586 252 16544881 6765921838632.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_uni kCS random 4 32 0 1048576 1573659 48755587 20.954628 0.354170 69 2074731 985248043274.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_uni kCS random 4 32 1 1048576 1574004 48755242 20.795474 0.354509 69 2074744 985250340296.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_uni kCS random 4 32 2 1048576 1572904 48756342 20.666347 0.351552 69 2074729 985251187877.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_exp kCS random 16 32 0 1048576 1567697 48567591 20.117207 0.636677 163 7497865 572598093143.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_exp kCS random 16 32 1 1048576 1567098 48568190 20.614276 0.641267 163 7497859 572597574781.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_exp kCS random 16 32 2 1048576 1566451 48568837 20.504201 0.634129 163 7497869 572596922466.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_exp kCS random 32 32 0 1048576 1567697 48567591 20.459808 0.778309 264 13657152 839436589245.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_exp kCS random 32 32 1 1048576 1567098 48568190 20.700701 0.763874 264 13657236 839436009807.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_exp kCS random 32 32 2 1048576 1566451 48568837 21.108512 0.782127 265 13657241 839436814907.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_exp kCS random 4 32 0 1048576 1567697 48567591 20.229854 0.335819 65 1983088 215865331351.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_exp kCS random 4 32 1 1048576 1567098 48568190 20.206759 0.332770 65 1983090 215865228432.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_exp kCS random 4 32 2 1048576 1566451 48568837 20.551668 0.333681 65 1983093 215865348151.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni kCS random 16 32 0 1048576 1568076 48567563 20.968968 0.651661 166 7500249 3039072419552.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni kCS random 16 32 1 1048576 1566686 48568953 20.606925 0.634007 167 7500097 3039059562419.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni kCS random 16 32 2 1048576 1566532 48569107 20.637211 0.646817 167 7500096 3039064321603.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni kCS random 32 32 0 1048576 1568076 48567563 20.926323 0.791993 274 13661239 5046498212181.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni kCS random 32 32 1 1048576 1566686 48568953 21.242256 0.777334 274 13661070 5046494581880.00
